question_id,option_id,option_label,is_missing
2025-010_politics_25,4,4 Very disgusting,false
2025-010_politics_25,5,5 Completely disgusting,false
2025-010_politics_26,1,1 Strongly disagree,false
2025-010_politics_26,2,2 Disagree,false
2025-010_politics_26,3,3 Somewhat disagree,false
2025-010_politics_26,4,4 Neither agree nor disagree,false
2025-010_politics_26,5,5 Somewhat agree,false
2025-010_politics_26,6,6 Agree,false
2025-010_politics_26,7,7 Strongly agree,false
2025-010_politics_27,1,Yes,false
2025-010_politics_27,2,No,false
2025-010_politics_27,3,Not sure,false
2025-010_politics_28,1,Yes,false
2025-010_politics_28,2,No,false
2025-010_politics_28,3,Not sure,false
2025-010_politics_29,1,0-20%,false
2025-010_politics_29,2,20-40%,false
2025-010_politics_29,3,40-60%,false
2025-010_politics_29,4,60-80%,false
2025-010_politics_29,5,80-100%,false
2025-010_politics_3,1,Strongly agree,false
2025-010_politics_3,2,Somewhat agree,false
2025-010_politics_3,3,Neither agree nor disagree,false
2025-010_politics_3,4,Somewhat disagree,false
2025-010_politics_3,5,Strongly disagree,false
2025-010_politics_30,1,0-20%,false
2025-010_politics_30,2,20-40%,false
2025-010_politics_30,3,40-60%,false
2025-010_politics_30,4,60-80%,false
2025-010_politics_30,5,80-100%,false
2025-010_politics_31,1,Strongly disagree,false
2025-010_politics_31,2,Slightly disagree,false
2025-010_politics_31,3,Neither agree nor disagree,false
2025-010_politics_31,4,Slightly agree,false
2025-010_politics_31,5,Strongly agree,false
2025-010_politics_4,1,1 Not at all,false
2025-010_politics_4,2,2,false
2025-010_politics_4,3,3,false
2025-010_politics_4,4,4,false
2025-010_politics_4,5,5,false
2025-010_politics_4,6,6,false
2025-010_politics_4,7,7 Completely,false
2025-010_politics_5,1,1 Worst off,false
2025-010_politics_5,2,2,false
2025-010_politics_5,3,3,false
2025-010_politics_5,4,4,false
2025-010_politics_5,5,5,false
2025-010_politics_5,6,6,false
2025-010_politics_5,7,7 Best off,false
2025-010_politics_6,1,1 Worst off,false
2025-010_politics_6,2,2,false
2025-010_politics_6,3,3,false
2025-010_politics_6,4,4,false
2025-010_politics_6,5,5,false
2025-010_politics_6,6,6,false
2025-010_politics_6,7,7 Best off,false
2025-010_politics_7,1,1 Strongly disagree,false
2025-010_politics_7,2,2,false
2025-010_politics_7,3,3,false
2025-010_politics_7,4,4,false
2025-010_politics_7,5,5,false
2025-010_politics_7,6,6,false
2025-010_politics_7,7,7 Strongly agree,false
2025-010_politics_8,1,Strongly disagree,false
2025-010_politics_8,2,Disagree,false
2025-010_politics_8,3,Somewhat disagree,false
2025-010_politics_8,4,Somewhat agree,false
2025-010_politics_8,5,Agree,false
2025-010_politics_8,6,Strongly agree,false
2025-010_politics_8,7,N/A,false
2025-010_politics_9,1,1 Completely false,false
2025-010_politics_9,2,2,false
2025-010_politics_9,3,3,false
2025-010_politics_9,4,4,false
2025-010_politics_9,5,5,false
2025-010_politics_9,6,6,false
2025-010_politics_9,7,7 Completely true,false
